akiko_lawson	sakura_mau	8.22325920291
akiko_lawson	だいじ	7.6113714871
MauriceEdu	lol	0.128974574664
MauriceEdu	bro	0.0714365738841
MauriceEdu	game	0.0431150241313
MauriceEdu	thanks	0.0403959020932
MauriceEdu	guys	0.0386329710226
MauriceEdu	yea	0.0349014309384
MauriceEdu	what&apos;s	0.024522723182
MauriceEdu	hahaa	0.023312344315
MauriceEdu	cont	0.0229369138063
MauriceEdu	iesha_irene	0.0189879630585
MauriceEdu	son	0.0189797596073
MauriceEdu	day	0.016977253889
MauriceEdu	marlo_stanfeild	0.0165571969278
MauriceEdu	whatd	0.0157648387838
MauriceEdu	ill	0.0154277971785
MauriceEdu	gonna	0.0152459302333
MauriceEdu	terps	0.0150858957941
MauriceEdu	cali	0.0149695337011
MauriceEdu	2nite	0.0147401476334
MauriceEdu	glasgow	0.0145496009406
MauriceEdu	time	0.0143041988875
MauriceEdu	2day	0.0142676671752
MauriceEdu	usa	0.01425952714
MauriceEdu	boy	0.014046626578
MauriceEdu	love	0.014041505798
MauriceEdu	rangers	0.0136359549077
MauriceEdu	yessir	0.0135923696155
MauriceEdu	arsenal	0.0135323412031
MauriceEdu	edu	0.0134401550482
MauriceEdu	league	0.0134138858262
MauriceEdu	nah	0.0133625162033
MauriceEdu	fam	0.013274244212
MauriceEdu	world	0.0131120588486
MauriceEdu	cup	0.0127134610562
MauriceEdu	rehab	0.0126359894158
MauriceEdu	cd9	0.0119948289997
MauriceEdu	happy	0.0119902050919
MauriceEdu	win	0.0116995618144
MauriceEdu	let&apos;s	0.0115715501422
MauriceEdu	goal	0.0111357744556
MauriceEdu	doing	0.0110721043249
MauriceEdu	champions	0.0109499469827
MauriceEdu	that&apos;s	0.0108457583682
MauriceEdu	training	0.0104764701405
MauriceEdu	gotta	0.0101861440734
MauriceEdu	1st	0.0100765509899
MauriceEdu	fifa	0.00998463048109
MauriceEdu	appreciate	0.00987027835484
MauriceEdu	haha	0.00962601578346
MauriceEdu	soccer	0.00942118549153
MauriceEdu	hope	0.00920040342085
MauriceEdu	don&apos;t	0.00907462166014
MauriceEdu	how&apos;s	0.00906979977646
MauriceEdu	watching	0.00896744413581
MauriceEdu	bday	0.00874315680818
MauriceEdu	ibrox	0.0087114372924
MauriceEdu	lmao	0.00863561469888
MauriceEdu	dunno	0.00855933640003
MauriceEdu	he&apos;s	0.00851094236051
MauriceEdu	fans	0.00850345506541
MauriceEdu	yall	0.00849156268966
MauriceEdu	congrats	0.00840420325547
MauriceEdu	play	0.00839949799194
MauriceEdu	chillin	0.00823849887891
MauriceEdu	3pts	0.00823600172981
MauriceEdu	nite	0.00822775881948
MauriceEdu	kid	0.00796751659137
MauriceEdu	games	0.00785860298282
MauriceEdu	night	0.00779513147275
MauriceEdu	2morrow	0.00778272279954
MauriceEdu	watch	0.00770828461479
MauriceEdu	home	0.00767902377338
MauriceEdu	africa	0.00748265611374
MauriceEdu	huh	0.00727641734848
MauriceEdu	maurice	0.00722653053846
MauriceEdu	team	0.00711371549489
MauriceEdu	morning	0.00708386599204
MauriceEdu	nandos	0.00708376685251
MauriceEdu	coming	0.00701801940483
MauriceEdu	support	0.00698923945861
MauriceEdu	weekend	0.00683179000341
MauriceEdu	knee	0.00682854829257
MauriceEdu	who&apos;s	0.00678625154111
MauriceEdu	scotland	0.00676130040763
MauriceEdu	shout	0.00671002408792
MauriceEdu	nice	0.0066436560579
MauriceEdu	luck	0.00655245131411
MauriceEdu	tryna	0.00648885460629
MauriceEdu	usmnt	0.00640340246561
MauriceEdu	hey	0.00636937023293
MauriceEdu	heard	0.00621632073709
MauriceEdu	didn&apos;t	0.00617874036955
MauriceEdu	real	0.00615689743563
MauriceEdu	yep	0.00613989323974
MauriceEdu	people	0.00613027030163
MauriceEdu	taking	0.00605165023393
MauriceEdu	aries	0.00602236473646
MauriceEdu	season	0.00599322974973
MauriceEdu	can&apos;t	0.0059436251847
MauriceEdu	enjoy	0.00585652550217
shanedawson	vid	0.102236499031
shanedawson	lol	0.0578723288152
shanedawson	haha	0.0468652476236
shanedawson	video	0.0318756187563
shanedawson	guys	0.0303638407996
shanedawson	thanks	0.0288797683548
shanedawson	love	0.0276271883727
shanedawson	gonna	0.0262043226981
shanedawson	dont	0.0256779995691
shanedawson	youtube	0.0206780706162
shanedawson	vids	0.0201120245833
shanedawson	spoof	0.0195162504423
shanedawson	degrassi	0.0176731159793
shanedawson	omg	0.0169283786581
shanedawson	tommorow	0.016681917567
shanedawson	blogtv	0.0164021290953
shanedawson	cant	0.0163842104591
shanedawson	people	0.0155768253655
shanedawson	channel	0.0149646430551
shanedawson	shit	0.0139574737828
shanedawson	shananay	0.0126400532588
shanedawson	vlog	0.0119473752796
shanedawson	hate	0.0115038980699
shanedawson	thats	0.0114128961342
shanedawson	ill	0.0107559232135
shanedawson	ive	0.0106733926814
shanedawson	time	0.0104823826935
shanedawson	fun	0.0103610315123
shanedawson	fuck	0.0103228160561
shanedawson	amazing	0.0100592076749
shanedawson	fuckin	0.0100450365593
shanedawson	shane	0.01004480764
shanedawson	song	0.00993162195946
shanedawson	feel	0.00986427279161
shanedawson	sexy	0.0098085771137
shanedawson	check	0.00974724327609
shanedawson	saturday	0.00954664546728
shanedawson	editing	0.00938474832302
shanedawson	goin	0.00935872363598
shanedawson	lisa_nova	0.00933613631325
shanedawson	awesome	0.0091858481798
shanedawson	hope	0.00915539925876
shanedawson	hahaha	0.00909537206968
shanedawson	alot	0.00905983902697
shanedawson	cuz	0.00904748057335
shanedawson	fave	0.00901071118755
shanedawson	tweet	0.00899523603578
shanedawson	didnt	0.00889211887528
shanedawson	day	0.00854273206487
shanedawson	wait	0.00851739657001
shanedawson	bitch	0.00850183547868
shanedawson	rite	0.00848005309492
shanedawson	filmin	0.008269219699
shanedawson	kinda	0.00814843412085
shanedawson	miley	0.008143895372
shanedawson	3333	0.00811254732336
shanedawson	heres	0.00789625362538
shanedawson	movie	0.00788690628424
shanedawson	live	0.00780644309283
shanedawson	wow	0.00774549847497
shanedawson	bed	0.00766116943214
shanedawson	tonite	0.00760259546313
shanedawson	watch	0.00740397517067
shanedawson	wanna	0.00734029755351
shanedawson	flagged	0.00724237717272
shanedawson	hours	0.00722719702979
shanedawson	youtubers	0.00719752500913
shanedawson	bad	0.00714252860195
shanedawson	gym	0.00711008949746
shanedawson	fake	0.00705915399909
shanedawson	crazy	0.00692941613642
shanedawson	shes	0.00692267129891
shanedawson	comments	0.00675922338872
shanedawson	333	0.00675298674639
shanedawson	glad	0.00664087521329
shanedawson	pic	0.00657562509888
shanedawson	comin	0.00641886123407
shanedawson	mean	0.00620608717696
shanedawson	hes	0.00612066337067
shanedawson	videos	0.00610500382851
shanedawson	else	0.00606009459035
shanedawson	week	0.00605792651318
shanedawson	film	0.00602805771803
shanedawson	shirt	0.00597310689287
shanedawson	yes	0.00595916479059
shanedawson	look	0.00589671605491
shanedawson	sounds	0.00589120818315
shanedawson	looks	0.00581381587964
shanedawson	watched	0.00579895325896
shanedawson	havent	0.00571673837519
shanedawson	sleep	0.00568270226245
shanedawson	night	0.00562016694903
shanedawson	hair	0.00559255936629
shanedawson	subs	0.00551556476084
shanedawson	sorry	0.00547363034673
shanedawson	script	0.00540661147654
shanedawson	cool	0.00534090132928
shanedawson	tweets	0.0053383903621
shanedawson	soon	0.00531597971835
shanedawson	thumbnail	0.00530030638035
LFC	matt	0.227261500682
LFC	lfc	0.201151615054
LFC	anfield	0.0487709513932
LFC	liverpool	0.0361258205428
LFC	matto	0.0341587685634
LFC	reds	0.0328615792826
LFC	lfctv	0.032141634592
LFC	match	0.0276660316332
LFC	jimmy	0.0241835578416
LFC	game	0.02359267645
LFC	gerrard	0.0222049888061
